 ID, Name, Parameters, Thread, Context, % Shaders Busy, Clocks
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28016 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28024 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x28032 ),0x65CD,77,,
153,glDrawElements,( mode = GL_TRIANGLES; count = 126; type = GL_UNSIGNED_SHORT; indices = 0x3060 ),0x65CD,77,14.56,7278
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156256 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28800 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28816 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x28824 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x28832 ),0x65CD,77,,
154,glDrawElements,( mode = GL_TRIANGLES; count = 126; type = GL_UNSIGNED_SHORT; indices = 0x3312 ),0x65CD,77,14.22,7217
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156448 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x32160 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x32176 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x32184 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x32192 ),0x65CD,77,,
155,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x3564 ),0x65CD,77,81.14,28087
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFunc,( sfactor = GL_ONE; dfactor = GL_ONE ),0x65CD,77,,
,glUseProgram,( program = 105 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11313 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 4 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE1 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11312 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE2 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11310 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE3 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10741 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE4 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10743 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE5 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10741 ),0x65CD,77,,
,glBindSampler,( unit = 5; sampler = 3 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE6 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11311 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE7 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11314 ),0x65CD,77,,
,glUniform4fv,( location = 2; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 7; count = 1; value = 0x169156784 ),0x65CD,77,,
,glUniform4fv,( location = 31; count = 1; value = 0x169156352 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35520 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35536 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35544 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x35552 ),0x65CD,77,,
156,glDrawElements,( mode = GL_TRIANGLES; count = 24; type = GL_UNSIGNED_SHORT; indices = 0x3576 ),0x65CD,77,10.4,7154
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBlendFuncSeparate,( srcRGB = 770; dstRGB = 771; srcAlpha = 1; dstAlpha = 771 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE0 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE1 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE2 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE3 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE4 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE5 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE6 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE7 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 0 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35680 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35696 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x35704 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x35712 ),0x65CD,77,,
157,glDrawElements,( mode = GL_TRIANGLES; count = 24; type = GL_UNSIGNED_SHORT; indices = 0x3624 ),0x65CD,77,10.69,6923
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156136 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36320 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36336 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36344 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x36352 ),0x65CD,77,,
158,glDrawElements,( mode = GL_TRIANGLES; count = 12; type = GL_UNSIGNED_SHORT; indices = 0x3672 ),0x65CD,77,20.95,7600
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glActiveTexture,( texture = GL_TEXTURE0 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 7479 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156352 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36960 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36976 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x36984 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x36992 ),0x65CD,77,,
159,glDrawElements,( mode = GL_TRIANGLES; count = 18; type = GL_UNSIGNED_SHORT; indices = 0x3696 ),0x65CD,77,7.42,6715
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156232 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37280 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37296 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x37312 ),0x65CD,77,,
160,glDrawElements,( mode = GL_TRIANGLES; count = 18; type = GL_UNSIGNED_SHORT; indices = 0x3732 ),0x65CD,77,6.15,6855
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37776 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x37784 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x37792 ),0x65CD,77,,
161,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x3768 ),0x65CD,77,4.27,6703
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 10894 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38240 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38256 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38264 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x38272 ),0x65CD,77,,
162,glDrawElements,( mode = GL_TRIANGLES; count = 24; type = GL_UNSIGNED_SHORT; indices = 0x3780 ),0x65CD,77,48.97,10732
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 368 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38400 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38416 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x38424 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x38432 ),0x65CD,77,,
163,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x3828 ),0x65CD,77,14,7189
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881686152 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156136 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39040 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39056 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39064 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x39072 ),0x65CD,77,,
164,glDrawElements,( mode = GL_TRIANGLES; count = 270; type = GL_UNSIGNED_SHORT; indices = 0x3840 ),0x65CD,77,27.27,8855
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11336 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156376 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39200 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39216 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x39224 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x39232 ),0x65CD,77,,
165,glDrawElements,( mode = GL_TRIANGLES; count = 30; type = GL_UNSIGNED_SHORT; indices = 0x4380 ),0x65CD,77,9.84,6885
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 18 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 8693 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 11 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156568 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x42400 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x42416 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x42424 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x42432 ),0x65CD,77,,
166,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x4440 ),0x65CD,77,12.66,7057
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glUseProgram,( program = 16 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 103 ),0x65CD,77,,
,glBindSampler,( unit = 0; sampler = 16 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156760 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43200 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43216 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43224 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x43232 ),0x65CD,77,,
167,glDrawElements,( mode = GL_TRIANGLES; count = 18; type = GL_UNSIGNED_SHORT; indices = 0x4452 ),0x65CD,77,19.48,7480
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 11336 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156304 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43360 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43376 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43384 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x43392 ),0x65CD,77,,
168,glDrawElements,( mode = GL_TRIANGLES; count = 6; type = GL_UNSIGNED_SHORT; indices = 0x4488 ),0x65CD,77,13.52,7031
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,glBindTexture,( target = GL_TEXTURE_2D; texture = 103 ),0x65CD,77,,
,glUniform4fv,( location = 0; count = 5; value = 0x881684744 ),0x65CD,77,,
,glUniform4fv,( location = 5; count = 1; value = 0x169156328 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 0; size = 4; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43840 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 1; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43856 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 2; size = 2; type = GL_FLOAT; normalized = 0; stride = 40; ptr = 0x43864 ),0x65CD,77,,
,glVertexAttribPointer,( indx = 3; size = 4; type = GL_UNSIGNED_BYTE; normalized = 1; stride = 40; ptr = 0x43872 ),0x65CD,77,,
169,eglSwapBuffers,( display = 1; surface = 71 ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
,eglGetError,( returnVal = 12288 ),0x65CD,77,,
